osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Distance
osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Error
2036561924,node,Restaurant,Hermes,爱马仕总店,Paris,2.3013462,48.8702955,Hermès,,,,Error
3058148651,node,Restaurant,L'Ange 20 Restaurant,天使20号餐厅,Paris,2.367403,48.8558432,L'Ange 20,,,,Error
3429451872,node,Restaurant,L'Ange 20 Restaurant,天使20号餐厅,Paris,2.3543661,48.860659,L'Ange 20,,,,Error
255060753,node,Restaurant,L'Astrance,Astrance餐厅,Paris,2.2875657,48.8584187,L'Astrance,,Q6455614,,0.004325670999054602
3621829493,node,Restaurant,La Chocolaterie de Jacques Genin,雅克·格宁巧克力店,Paris,2.3645647,48.8645033,Jacques Genin,,,,Error
68730159,way,Restaurant,Le Bon Marché,好商佳百货公司,Paris,2.323500853125,48.850313171875,Le Bon Marché,,,,Error
50395707,way,Restaurant,Le Bon Marché,好商佳百货公司,Paris,2.32430777619048,48.8511158666667,Le Bon Marché,,,,Error
2685582243,node,Restaurant,Le Cinq,巴黎四季酒店餐厅,Paris,2.4626173,48.9135347,Le Cinq Cinq,,,,Error
1670553014,node,Restaurant,Le Grand Café Capucines,卡普辛咖啡馆,Paris,2.3336208,48.8710589,Le Grand Café Capucines,,,,Error
251699775,node,Restaurant,Les Deux Magots,双叟咖啡馆,Paris,2.3330795,48.8540787,Les Deux Magots,,Q1147912,双叟咖啡,0.021259326838745544
2320476429,node,Restaurant,Les Papilles,味蕾餐厅,Paris,2.3417111,48.8446323,Bistroy… les Papilles,,,,Error
840706590,node,Restaurant,Pedra Alta,Pedra Alta葡萄牙海鲜连锁餐厅,Paris,2.3039956,48.8689425,Pedra Alta,,,,Error
251373380,node,Restaurant,Shakespeare and Company,莎士比亚书店,Paris,2.3471111,48.8525775,Shakespeare and Company,fr:Shakespeare and Company,Q1503157,,0.020345014966122087
916527542,node,Restaurant,Tati,Tati百货商场,Paris,2.3484032,48.8837914,Tati,,,,Error
64942893,way,Restaurant,Banzaan Fresh Market,班扎恩海鲜市场,Phuket,98.301698575,7.891104125,Banzan Market,,,,Error
261487463,way,Restaurant,Blue Elephant Phuket,普吉岛蓝象餐厅,Phuket,100.5214953,13.7186427,Blue Elephant,,,,Error
322839502,way,Restaurant,Eightfold Restaurant,8倍餐厅,Phuket,98.300019075,7.82101085,,,,,Error
1319826677,node,Restaurant,Kan Eang pier,凯茵餐厅,Phuket,98.3444166,7.8199006,Kan Eang,,,,Error
793092027,node,Restaurant,Patong Seafood Restaurant,芭东海鲜餐厅,Phuket,98.2951736,7.8935187,Patong Seafood,,,,Error
793151165,node,Restaurant,Pizzeria Pinocchio,木偶奇遇记比萨店,Phuket,98.2948088,7.8928173,Pizzaro,,,,Error
3921155992,node,Restaurant,Secret Cliff Restaurant,秘密悬崖胜地酒店及餐厅,Phuket,98.2844035,7.8608342,Secret Cliff,,,,Error
2498063291,node,Restaurant,Thavorn Beach Village&Spa,塔旺海滩村庄酒店,Phuket,98.272427,7.9264626,Thavorn Beach Village and Spa,,,,Error
2627732060,node,Restaurant,Buccone,Buccone餐厅,Rome,12.4762126,41.9090384,Buccone Enoteca,,,,Error
935387227,node,Restaurant,Forno Campo de' Fiori,草原餐厅,Rome,12.4715195,41.8958033,Forno Campo de Fiori,,,,Error
3061568273,node,Restaurant,Gelateria Valentino,瓦伦蒂诺餐厅,Rome,12.4849638,41.9015151,Gelateria Valentino,,,,Error
1703104111,node,Restaurant,Gino in vicolo Rosini,罗西尼小道基诺店,Rome,12.477393,41.9022459,Da Gino,,,,Error
32631124,node,Restaurant,Giolitti,Giolitti冰激凌店,Rome,12.4772481,41.9010573,Giolitti,,,,Error
259659463,node,Restaurant,Giolitti,Giolitti冰激凌店,Rome,12.522832,41.9184807,Giolitti,,,,Error
2580279567,node,Restaurant,Il Cavalluccio Marino,圣马力诺餐厅,Rome,12.625044,41.8389878,Il cavalluccio marino,,,,Error
2274388003,node,Restaurant,Sensus Restaurant,普查餐厅,Rome,12.4721364,41.8947098,Sensus,,,,Error
4283615592,node,Restaurant,Trattoria Antica Hostaria da Angelino,按迪克餐厅,Rome,12.4941517,41.8890512,Osteria Angelino dal 1899,,,,Error
356215992,way,Restaurant,A Twosome Place By 51k,狎鸥亭店,Seoul,126.936614144444,37.5555996666667,Two Some Place Cafe,,,,Error
4416285798,node,Restaurant,Hello Kitty Cafe,Hello Kitty咖啡馆(新村店),Seoul,126.9219861,37.5514899,Hello Kitty Cafe Hong-Ik Univ.,,,,Error
223165016,node,Restaurant,Mad for Garlic,疯狂的大蒜,Seoul,-98.194473,33.85356,,,,,Error
2453013729,node,Restaurant,MANGO SIX,MANGO SIX（狎鸥亭店）,Seoul,126.7908264,37.4439302,망고식스 (Mango Six),,,,Error
355644299,way,Restaurant,Miss Lee Café,星茶房Miss李(明洞店),Seoul,126.983462425,37.575152025,별다방미스리,,,,Error
3612147545,node,Restaurant,Myeong Dong Dumpling Restaurant,明洞饺子,Seoul,126.9856843,37.5627131,명동 함흥면옥,,,,Error
4214820491,node,Restaurant,Tosokchon Samgyetang,土俗村参鸡汤,Seoul,126.97175,37.5778117,Tosokchon- chicken soup,,,土俗村蔘雞湯,Error
3317120154,node,Restaurant,Absinthe,苦艾酒,SF,-122.4228555,37.777038,Absinthe Brasserie & Bar,,,,Error
223616923,way,Restaurant,Alembic,蒸馏器,SF,-122.45110395,37.7692586375,The Alembic,,,,Error
2629023876,node,Restaurant,Alice's,爱丽丝,SF,-122.4287888,37.7437055,Alice's,,,,Error
2840142901,node,Restaurant,Americano,美式咖啡,SF,-122.393033,37.79377,Americano,,,,Error
256092423,way,Restaurant,Atlas Café,阿特拉斯咖啡厅,SF,-122.411426216667,37.7589527333333,Atlas Cafe,,,,Error
2657227485,node,Restaurant,Caffe Roma,罗马咖啡,SF,-122.4042291,37.7745227,Caffe Roma,,,,Error
1419473685,node,Restaurant,Isa,Isa餐厅,SF,-122.4376422,37.8001044,Isa,,,,Error
4196313093,node,Restaurant,R&G Lounge,岭南小馆,SF,-122.4049029,37.7940971,R & G Lounge,,,,Error
3430953015,node,Restaurant,Shaoshan Mountain,韶山冲,SF,-121.9938461,37.3088663,Shaoshan Mountain,,,,Error
3702219083,node,Restaurant,Tony's Pizza Napoletana,托尼拿波里式披萨店,SF,-122.4090513,37.8003332,Tony's Pizza Napoletana,,,,Error
366711368,node,Restaurant,Tosca Cafe,托斯卡,SF,-122.4059615,37.7975454,Cafe Tosca,,,,Error
979958085,node,Restaurant,Zabu Zabu,Zabu Zabu日餐厅,SF,-122.271949,37.870944,Zabu Zabu,,,,Error
3343177439,node,Restaurant,Café Indochine,印度支那咖啡厅,Siem Reap,103.8549096,13.3604061,Cafe Indochine Restaurant,,,,Error
792506877,node,Restaurant,Cambodian BBQ,柬埔寨BBQ烧烤店,Siem Reap,103.8546644,13.354714,Cambodian BBQ,,,,Error
4281767194,node,Restaurant,Khmer Kitchen Restaurant,高棉厨房餐厅,Siem Reap,103.8551973,13.3544014,Khmer Kitchen Restaurant,,,,Error
372434804,way,Restaurant,Le Malraux,乐马尔罗,Siem Reap,103.8540005,13.3556438166667,Le Malraux,,,,Error
1058861277,node,Restaurant,Molly Malone's,莫莉白龙,Siem Reap,103.8540481,13.354434,Molly Malone's,,,,Error
792506869,node,Restaurant,Red Piano Restaurant,红琴餐厅,Siem Reap,103.8542889,13.3547337,Red Piano,,,,Error
3929905433,node,Restaurant,Taj Mahal Restaurant,泰姬陵餐厅,Siem Reap,103.848889,13.3549265,Taj Mahal,,,,Error
790702881,node,Restaurant,temple club,寺庙俱乐部,Siem Reap,103.8547911,13.3549609,The Temple Club,,,,Error
2841140519,node,Restaurant,The Blue Pumpkin,蓝色南瓜面包房,Siem Reap,103.8570859,13.3533231,The Blue Pumpkin,,,,Error
2555412323,node,Restaurant,The Blue Pumpkin,蓝色南瓜面包房,Siem Reap,103.8537383,13.35419,The Blue Pumpkin,,,,Error
580341233,node,Restaurant,The Soup Dragon,柬式火锅,Siem Reap,103.855125,13.3549055,The Soup Dragon,,,,Error
965693389,node,Restaurant,Boon Tong Kee,文东记（马里士他店）,Singapore,103.8294694,1.2951297,Boon Tong Kee,,,,Error
154418183,way,Restaurant,Gordon Grill,戈登烧烤,Singapore,103.834669435937,1.3086781375,Goodwood Park Hotel,,,,Error
372345031,way,Restaurant,Kashmir,克什米尔餐厅,Singapore,103.851079675,1.30838395,,,,,Error
602892250,node,Restaurant,Lau Pa Sat,老巴刹美食中心,Singapore,103.8504237,1.2805807,Lau Pa Sat老巴剎,,Q7697795,老巴剎,0.04730382189088106
602549219,node,Restaurant,Maxwell Road Hawker Centre,麦士威路小贩中心,Singapore,103.8447054,1.2804219,Maxwell Food Centre(チキンライス),,,,Error
364429838,way,Restaurant,Rong Chen Bak Kut The,榕城肉骨茶,Singapore,103.9863865,1.3572643,Burger King,,,,Error
241260237,way,Restaurant,Samy's Curry Restaurant,萨米咖喱餐厅,Singapore,103.81196165,1.3059572,,,,,Error
47298639,way,Restaurant,Tian Tian Hainanese Chicken Rice,天天海南鸡饭,Singapore,103.844754733333,1.28032753333333,Maxwell Road Food Centre,,,麥士威小販中心,Error
219645624,way,Restaurant,China Room,丸香乌冬面,Tokyo,139.728362970833,35.6599255208333,グランド ハイアット 東京,,,,Error
1138633140,node,Restaurant,Kamiya Bar,风风亭烤肉（池袋东口站前店）,Tokyo,139.7975062,35.7109207,神谷バー,http://ja.wikipedia.org/wiki/%E7%A5%9E%E8%B0%B7%E3%83%90%E3%83%BC,,,Error
688657370,node,Restaurant,Kanda Yabu Soba,人形町今半,Tokyo,139.7685929,35.6969781,神田藪蕎麦 (Yabusoba),,,,Error
3411746404,node,Restaurant,Ningyocho Imahan,温野菜涮涮锅（新宿东口站前店）,Tokyo,139.7725822,35.7074501,人形町今半,,,,Error
2212617866,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),温野菜涮涮锅（新宿东口站前店）,Tokyo,139.6363402,35.6508167,温野菜,,,,Error
3340683544,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),温野菜涮涮锅（新宿东口站前店）,Tokyo,139.7009853,35.6613532,温野菜,,,,Error
3397737048,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),神田薮荞麦面店,Tokyo,139.7728205,35.7083039,温野菜,,,,Error
2405013092,node,Restaurant,Udon Maruka,五花肉烤肉店（新宿店）,Tokyo,139.760132,35.696698,丸香,,,,Error
2883449855,node,Restaurant,Yabaton,神谷酒吧,Tokyo,139.7693992,35.672612,矢場とん,,,,Error
3163200072,node,Restaurant,Yakiniku Fufutei (Ikebukuro Higashiguchi Ekimae Ten),娅巴桐猪排店,Tokyo,139.7005315,35.6944968,国産牛焼肉ふうふう亭JAPAN 西武新宿駅前店,,,,Error
3163200072,node,Restaurant,Yakiniku Karubichan (Shinjuku Ten),中国房餐厅,Tokyo,139.7005315,35.6944968,国産牛焼肉ふうふう亭JAPAN 西武新宿駅前店,,,,Error
1034639351,node,Hotel,Bulgari Hotels and Resorts Bali,巴厘岛宝格丽度假村,Bali,115.1203548,-8.8442296,Bulgari Hotel,,,巴厘岛宝格丽度假村,Error
119556418,node,Hotel,Grand Nikko Bali,巴厘岛日航大酒店,Bali,-94.9407073,37.1882754,,,,,Error
132239458,way,Hotel,InterContinental Bali Resort,洲际巴厘岛酒店,Bali,115.16663385,-8.77948416428572,Intercontinental Bali Resort,en:Intercontinental Hotel Bali,,,Error
4177911950,node,Hotel,InterContinental Bali Resort,洲际巴厘岛酒店,Bali,115.1675182,-8.7793689,Intercontinental Bali Resort,,,,Error
3744065623,node,Hotel,Liberty Dive Resort,自由潜水度假村,Bali,115.5902498,-8.2739313,Liberty Dive Resort,,,,Error
4177488289,node,Hotel,POP Hotel Kuta Beach,POP库塔海滩酒店,Bali,115.1699444,-8.7118591,Pop! Hotel Kuta Beach,,,,Error
489583809,node,Hotel,Ramada Resort Benoa Bali,华美达巴厘岛南湾度假酒店,Bali,115.22115,-8.758852,Ramada Resort Benoa,,,,Error
4177857642,node,Hotel,RIMBA Jimbaran Bali,巴厘岛金巴兰丛林酒店,Bali,115.1399927,-8.7932571,RIMBA Jimbaran Bali,,,,Error
4247996630,node,Hotel,Sadara Boutique Beach Resort,巴厘岛赛达拉精品海滩度假村,Bali,115.2222777,-8.7699409,Sadara Boutique Beach Resort Bali,,,,Error
4177840107,node,Hotel,Sanur Paradise Plaza Hotel,萨努尔天堂广场酒店,Bali,115.2601384,-8.6744576,Sanur Paradise Plaza Hotel,,,,Error
794606886,node,Hotel,Sanur Paradise Plaza Hotel,萨努尔天堂广场酒店,Bali,115.2595197,-8.6936396,Sanur Paradise Plaza,,,,Error
4258561789,node,Hotel,Sun Island Hotel Kuta,库塔日光岛酒店,Bali,115.1677919,-8.7309476,sun island hotel kuta,,,,Error
132366910,way,Hotel,"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",巴厘岛努沙杜瓦拉古娜豪华精选度假酒店,Bali,115.231510807018,-8.79729449298246,The Laguna - Resort and Spa,,,,Error
128438467,node,Hotel,"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",巴厘岛努沙杜瓦拉古娜豪华精选度假酒店,Bali,-113.924071,44.53018,,,,,Error
132240625,way,Hotel,The Villas at AYANA Resort and Spa Bali,阿雅娜水疗度假别墅酒店&巴厘岛SPA,Bali,115.137504090323,-8.7862671516129,Ayana Resort and Spa,,,,Error
4177727592,node,Hotel,The Villas at AYANA Resort and Spa Bali,阿雅娜水疗度假别墅酒店&巴厘岛SPA,Bali,115.1389645,-8.7857694,AYANA Resort and Spa Bali,,,,Error
261089614,way,Hotel,The Vira Bali Hotel,维拉巴厘岛酒店,Bali,115.167725475,-8.735340975,The Vira Bali Hotel,,,,Error
4247969150,node,Hotel,The Vira Bali Hotel,维拉巴厘岛酒店,Bali,115.1673975,-8.7353041,The Vira Bali Hotel,,,,Error
4182516134,node,Hotel,"The Westin Resort Nusa Dua, Bali",巴厘岛努沙杜瓦威斯汀度假酒店,Bali,115.2289874,-8.7960048,The Westin Resort Nusa Dua Bali,,,,Error
319082622,way,Hotel,Aetas Lumpini,曼谷隆披尼艾塔斯酒店,Bangkok,100.547216475,13.72453855,Aetas Lumpini,,,,Error
194876474,way,Hotel,Amari Don Muang Airport Bangkok Hotel,曼谷阿玛瑞廊曼酒店,Bangkok,100.600375614286,13.9208271857143,Amari Don Muang Airport Hotel,,,,Error
331281045,way,Hotel,Bangkok Cha-Da Hotel,曼谷查达酒店,Bangkok,100.573876425,13.7740228,Bangkok Cha-Da,,,,Error
271102924,way,Hotel,Best Western Premier Sukhumvit,贝斯特韦斯特精品素坤逸路酒店,Bangkok,100.55185605,13.7466856,Best Western Premier,,,,Error
157522277,way,Hotel,Grande Centre Point Ratchadamri Hotel,曼谷拉查丹利中心酒店,Bangkok,100.540952746667,13.7418466533333,Grande Centre Point Hotel,,,,Error
4355715911,node,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.5302827,13.7237029,Holiday inn express Bangkok sathron,,,,Error
333177956,way,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.5277922,13.74719975,Holiday Inn Express,,,,Error
393471476,way,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.55705425,13.74489635,Holiday Inn Express,,,,Error
4283507589,node,Hotel,Hotel Indigo Bangkok Wireless Road,英迪格曼谷酒店,Bangkok,100.5471023,13.7400311,อินดิสโก้ (Indiko),,,,Error
151982337,way,Hotel,Hotel Novotel Bangkok Impact,曼谷因帕特诺富特酒店,Bangkok,100.548394825,13.915534375,Novotel Impact,,,,Error
230903173,way,Hotel,Pullman Bangkok King Power,曼谷皇权铂尔曼酒店,Bangkok,100.537403325,13.7587911,Pullman King Power Bangkok,,,,Error
176195931,way,Hotel,S31 Sukhumvit Hotel,曼谷素坤逸S31酒店,Bangkok,100.56578218,13.73358506,S31 Sukhumvit,,,,Error
2310928058,node,Hotel,Siam Swana Hotel,暹罗思瓦纳酒店,Bangkok,100.5300557,13.7521872,Siam Swana,,,,Error
369335001,way,Hotel,Spb Paradise Hotel,国家邮政局天堂酒店,Bangkok,100.576771725,13.787071225,SPB Paradise,,,,Error
4460300490,node,Hotel,The Krungkasem Srikrung Hotel,曼谷新玛丽V宾馆,Bangkok,100.5153179,13.738872,โรงแรมกรุงเกษมศรีกรุง,,,,Error
3155881803,node,Hotel,True Siam Hotel,曼谷正宗暹罗酒店,Bangkok,100.5365383,13.7591484,True Siam Hotel,,,,Error
450762925,way,Hotel,Unico Premier MetroLink,优尼柯地铁站酒店,Bangkok,100.56288665,13.749510525,FX Hotel Metrolink Makkasan,,,,Error
261527060,way,Hotel,W Bangkok,曼谷W酒店,Bangkok,100.528755075,13.722150975,W Hotel Bangkok,,,,Error
1030346574,node,Hotel,Anantara Chiang Mai Resort & Spa,清迈安纳塔拉水疗度假村,Chiang Mai,99.003897,18.7819529,Anantara Chiang Mai 下午茶,,,,Error
3416932285,node,Hotel,Deng Ba Hostel Chiangmai,登巴国际连锁客栈清迈夜市店,Chiang Mai,98.9955971,18.7832896,Dengba Hostel,,,,Error
254597955,way,Hotel,Eastin Tan Hotel Chiang Mai,清迈谭易思廷酒店,Chiang Mai,98.9669933,18.801258825,Eastin Tan,,,,Error
305818862,way,Hotel,Four Seasons Resort Chiang Mai,清迈四季度假酒店,Chiang Mai,98.9311140153846,18.9147688730769,Four Seasons Resort,,,,Error
3417181187,node,Hotel,Galare Guest House,清迈加拉里旅馆,Chiang Mai,99.0039971,18.786471,Galare,,,,Error
3317919566,node,Hotel,Galato Coffee Hostel,清迈加拉托咖啡旅馆,Chiang Mai,98.9837648,18.7965304,Galato,,,,Error
3385506531,node,Hotel,Gong Kaew Huen Kum,共凯环坤酒店,Chiang Mai,98.9805068,18.7925429,Gongkaew Huen Kum,,,,Error
233735956,way,Hotel,Holiday Garden Hotel,清迈假日花园酒店,Chiang Mai,98.9638388125,18.8054103875,Holiday Garden Hotel,,,,Error
3843126640,node,Hotel,Kikie's House,琪琪之家酒店,Chiang Mai,98.9891444,18.7944711,Kikie's House,,,,Error
220976892,way,Hotel,Le Méridien Chiang Mai,清迈艾美酒店,Chiang Mai,98.9999857333333,18.7845380666667,Le Meridien,,,,Error
3134799182,node,Hotel,Santitham Guest House,清迈桑蒂山姆宾馆,Chiang Mai,98.9783434,18.804769,Santitham Guest House,,,,Error
440038015,way,Hotel,"Shangri - La Hotel, Chiang Mai",清迈香格里拉酒店,Chiang Mai,99.0009117538461,18.7784210923077,,,,,Error
319812106,way,Hotel,Sleep Box Hotel,清迈酣眠盒子酒店,Chiang Mai,98.9967139,18.8005236,Sleepbox,,,,Error
2478592340,node,Hotel,Sukantara Cascade Resort,清迈苏坎塔拉瀑布度假村,Chiang Mai,98.8641237,18.9557195,Sukantara Cascade Resort and Spa,,,,Error
973961107,node,Hotel,Boss Hotel,波仕酒店,Hanoi,105.855171,21.0314629,Boss Hotel,,,,Error
708695656,node,Hotel,Camellia 5 Hotel,茶花5酒店,Hanoi,105.852824,21.033588,Camellia Hotel,,,,Error
4318026789,node,Hotel,Camellia 5 Hotel,茶花5酒店,Hanoi,105.8513123,21.0347606,Camellia 4 Hotel,,,,Error
2859940473,node,Hotel,Flamingo Hotel,佛拉明哥酒店,Hanoi,105.853032,21.0349613,Flamingo Travel,,,,Error
321329256,way,Hotel,InterContinental Hanoi Westlake,洲际河内西湖酒店,Hanoi,105.831312741379,21.0584494724138,Intercontinental Hanoi Westlake,en:Intercontinental Hanoi Westlake,Q25110775,河内西湖洲际酒店,Error
977668026,node,Hotel,Nam Hai hotel,楠海酒店,Hanoi,105.8472175,21.0312401,Khách sạn Nam Hải,,,南海酒店,Error
37933426,way,Hotel,Sofitel Legend Metropole Hanoi,索菲特河内大都市传奇酒店,Hanoi,105.85604335,21.0255816272727,Khách sạn Sofitel Metropole,vi:Khách sạn Sofitel Metropole,Q7553773,河内大都市索菲特传奇酒店,Error
3499083026,node,Hotel,Grand Anka Hotel,安卡大酒店,Istanbul,28.940904,41.0121574,,,,,Error
2517174561,node,Hotel,Gulhane Corner Hotel,古汉克娜酒店,Istanbul,28.9778377,41.0128459,Gulhane Corner Hotel,,,,Error
26970154,way,Hotel,Hilton Istanbul Bosphorus,伊斯坦布尔希尔顿酒店,Istanbul,28.9892909923077,41.0445071461538,Hilton Istanbul Bosphorus,en:Hilton Istanbul Bosphorus,Q4806513,,0.04539465480846276
2524535697,node,Hotel,Sultanahmet Palace,苏丹阿合麦特宫殿酒店,Istanbul,28.9780948,41.0045657,Sultan Ahmet Palace,,,,Error
180968739,way,Hotel,Swissotel The Bosphorus,瑞士博斯普鲁斯海峡酒店,Istanbul,28.9976999191489,41.0408142361702,Swissotel Bosphorus,,,,Error
313876238,way,Hotel,Hotel Good Inn,济州古德酒店,Jeju,126.5657318,33.24674545,Hotel Good Inn,,,,Error
368662882,node,Hotel,Jeju Dongyang Hotel,济州岛东洋酒店,Jeju,126.376907,33.483295,제주 동양콘도 (Jeju  Dongyang Condominium),,,,Error
368662405,node,Hotel,Jeju Poonglim Resort,济州岛本林度假村,Jeju,126.48907,33.233172,제주 풍림리조트 (Jeju  Pungnim Resort Hotel),,,,Error
368944957,node,Hotel,Jeju Soldaewat Pension,济州岛索代瓦酒店,Jeju,126.478641,33.231881,슈가비치펜션 (Syuga Beach Pansion),,,,Error
375497129,way,Hotel,Phoenix Island,济州凤凰岛酒店,Jeju,126.927860815789,33.4304393526316,휘닉스아일랜드,,,,Error
568995198,node,Hotel,Shineville Resort,济州阳光精品度假村,Jeju,126.791823,33.3058502,샤인빌리조트 (Syainbil Resort Hotel),,,,Error
150677378,way,Hotel,Aloft Kuala Lumpur Sentral,吉隆坡中环广场雅乐轩酒店,Kuala Lumpur,101.686988285714,3.13321278571429,Nu Sentral,,,新购物广场,Error
24582196,way,Hotel,Casa Mutiara Service Apartment,卡萨珍珠酒店服务式公寓,Kuala Lumpur,101.70395325,3.142929475,Casa Mutiara,,,,Error
4211714691,node,Hotel,Doubletree by Hilton Hotel Kuala Lumpur,吉隆坡希尔顿逸林酒店,Kuala Lumpur,101.7204852,3.1610425,doubleheader Hilton ampang,,,,Error
4226401111,node,Hotel,Fernloft KL@ Chinatown,吉隆坡唐人街蕨阁楼,Kuala Lumpur,101.6958161,3.1438327,Fernloft Hostel,,,,Error
1753356320,node,Hotel,Flamingo By The Lake,吉隆坡湖畔火烈鸟,Kuala Lumpur,101.7510741,3.1626298,,,,,Error
4238799691,node,Hotel,Geo Hotel Kuala Lumpur,吉隆坡基欧酒店,Kuala Lumpur,101.6955464,3.1440417,Geo hotel,,,,Error
1349431197,node,Hotel,Hotel Sri Petaling,斯里八打灵酒店,Kuala Lumpur,101.690083,3.0683614,Hotel Sri Petaling,,,,Error
2959148094,node,Hotel,Hotel Summer View,夏景酒店,Kuala Lumpur,101.6899205,3.1327632,Hotel Summer,,,,Error
23034610,way,Hotel,InterContinental Kuala Lumpur,洲际吉隆坡酒店,Kuala Lumpur,101.71802555,3.15946755,Intercontinental Hotel,,,,Error
4186767146,node,Hotel,Lotus Hotel K L Sentral,吉隆坡中环广场莲花酒店,Kuala Lumpur,101.6843339,3.1295335,lotus Hôtel 106 à 150,,,,Error
3340727305,node,Hotel,Pacific Regency Hotel Suites,吉隆坡太平洋丽晶酒店,Kuala Lumpur,101.7055085,3.1530349,Pacific Regency Hotel Apartments,,,,Error
1812003919,node,Hotel,Sani Hotel,珊尼酒店,Kuala Lumpur,101.6953859,3.1669981,Sani Hotel,,,,Error
4342588423,node,Hotel,Submarine Guest House China Town,吉隆坡唐人街海底宾馆,Kuala Lumpur,101.6965839,3.1428612,Submarine Guest House,,,,Error
1770397776,node,Hotel,The Royale Chulan Kuala Lumpur,吉隆坡皇家卓兰酒店,Kuala Lumpur,101.7170867,3.1495365,The Royale Chulan,,,,Error
50882141,way,Hotel,"Traders Hotel, Kuala Lumpur",吉隆坡盛贸饭店,Kuala Lumpur,101.714961925,3.154086075,Traders Hotel,,,,Error
4269870191,node,Hotel,Almont Hotel Kyoto,京都阿尔蒙特旅馆,Kyoto,135.7640967,34.9834245,Almont Hotel,,,,Error
268192643,way,Hotel,ANA Crowne Plaza Kyoto,京都全日空皇冠假日酒店,Kyoto,135.75274037,35.01266017,京都全日空ホテル,,,,Error
2408980085,node,Hotel,Ibis Styles Kyoto Station,宜必思尚品京都站酒店,Kyoto,135.758434,34.983738,ホテルV・ビスタ京都八条店,,,,Error
305179813,node,Hotel,Kyoto Royal Hotel & Spa,京都皇家SPA酒店,Kyoto,135.769242,35.009933,京都ロイヤルホテル＆スパ (Kyoto Royal Hotel and Spa),,,,Error
601836463,node,Hotel,Kyoto Tower Hotel,京都塔酒店,Kyoto,135.7594737,34.9873819,京都タワーホテル,,,,Error
3259699661,node,Hotel,Royal Park Hotel The Kyoto,皇家花园酒店京都,Kyoto,135.7694616,35.0089876,京都ロイヤルパークホテル,,,,Error
2961154840,node,Hotel,Sakura?Terrace,樱花台酒店,Kyoto,135.75942,34.979871,SAKURA TERRACE Hotel,,,,Error
4151038489,node,Hotel,Sakura?Terrace,,Kyoto,135.7583823,34.9824927,sakura terrace the gallery,,,,Error
4258073,way,Hotel,51 Buckingham Gate,伦敦泰姬陵51白金汉大门套房&公馆酒店,London,-0.136507206666667,51.4982859133333,Buckingham Gate,,,,Error
160140566,way,Hotel,Apex London Wall Hotel,伦敦先瑞伦敦墙酒店,London,-0.0881886384615385,51.5160084692308,Apex London Wall Hotel,,,,Error
1159556764,node,Hotel,Arriva Hotel,伦敦阿里瓦酒店,London,-0.1183234,51.5287473,Arriva Hotel,,,,Error
120355003,way,Hotel,Base2stay,伦敦纳德勒肯辛顿酒店,London,-0.190296680952381,51.4930084380952,base2stay,,,,Error
254025974,node,Hotel,Crestfield Hotel,伦敦克莱斯特菲尔德酒店,London,-0.1224147,51.5297557,Crestfield Hotel,,,,Error
95300764,way,Hotel,Duke Of Leinster Hotel 伦斯特公爵酒店）,伦敦伦斯特公爵酒店,London,-0.183267225,51.513053475,Duke of Leinster Hotel,,,,Error
503553591,node,Hotel,Flemings Mayfair,弗雷明斯梅菲尔酒店,London,-0.145224,51.506367,Flemings Mayfair,,Q16992229,,0.007295134517327672
42321139,way,Hotel,Gower Hotel,伦敦高尔酒店,London,-0.1718776,51.5151712,Gower Hotel,,,,Error
89961119,way,Hotel,H10 London Waterloo,伦敦H11滑铁卢酒店,London,-0.10630386,51.49879856,H10 London Waterloo,,,,Error
95425266,way,Hotel,Holiday Inn London Kensington Forum,伦敦肯辛顿广场假日酒店,London,-0.185162035714286,51.4942796,Holiday Inn Kensington Forum,,,,Error
62234825,way,Hotel,K+K Hotel George,伦敦K+K乔治酒店,London,-0.1952898,51.492161075,K+K Hotel George,,,,Error
3274305,relation,Hotel,Park Plaza Victoria London,公园广场维多利亚酒店&度假村,London,-0.14157028,51.4942047466667,Victoria Park Plaza Hotel,,,,Error
603116285,node,Hotel,Radisson Blu Edwardian Mercer Street Hotel,伦敦美世街丽笙布鲁酒店,London,-0.127063,51.514283,Radisson Edwardian,,,,Error
1967702,relation,Hotel,Rosewood London,伦敦大法官法院酒店,London,-0.117850538461538,51.5175021192308,Rosewood London,en:Rosewood London Hotel,Q5070826,,0.01847018831242219
603137904,node,Hotel,Strand Palace Hotel,斯特兰德宫酒店,London,-0.120598,51.510908,Strand Palace Hotel,en:Strand Palace Hotel,Q7621234,,0.0456153997490052
